Empréstimo,ValorDoBem,Finalidade,Emprego,TempoEmprego,Negativos,Atrasos,TempoCliente,LC-Recente,LC-Atual,RDS
32028.0,125574.88,Diversas,Autônomo,3.5,0.0,0.0,151.0,2.0,26.0,44.2%
43960.0,152290.0,Diversas,Professional,4.75,0.0,0.0,258.6,1.0,35.0,
58404.0,317906.16000000003,Diversas,Professional,0.0,0.0,0.0,275.1,2.0,20.0,40.8%
45844.0,164714.98,Diversas,Professional,4.5,0.0,0.0,319.1,0.0,16.0,17.6%
43332.0,248060.0,Diversas,Geral,11.0,0.0,3.0,113.7,1.0,25.0,
47100.0,301440.0,Diversas,Gerente,12.0,0.0,3.0,111.2,0.0,22.0,
58718.0,248094.54,Diversas,Outros,1.25,,1.0,292.6,1.0,10.0,33.1%
46158.0,138772.30000000002,Reforma,Outros,9.0,0.0,1.0,89.8,2.0,12.0,27.4%
105190.0,327881.94,Diversas,Geral,1.25,0.0,0.0,164.5,1.0,26.0,38.9%
111156.0,438350.28,Diversas,Outros,12.75,0.0,0.0,65.6,0.0,37.0,38.2%
59032.0,283620.5,Diversas,Outros,0.25,1.0,1.0,115.4,2.0,26.0,34.2%
86978.0,318590.68,Diversas,Professional,10.75,0.0,0.0,266.4,0.0,31.0,41.5%
23236.0,228783.54,Reforma,Gerente,3.0,0.0,1.0,143.5,0.0,25.0,28.3%
100166.0,192758.32,Diversas,Outros,1.75,0.0,0.0,103.6,1.0,5.0,37.8%
60602.0,614783.74,Diversas,Professional,12.0,,,113.3,0.0,21.0,32.5%
39250.0,194356.58000000002,Reforma,Outros,6.5,1.0,1.0,371.5,0.0,22.0,14.7%
62172.0,298783.56,Reforma,Professional,6.0,0.0,0.0,61.7,0.0,16.0,33.3%
12560.0,225656.1,Reforma,Gerente,10.75,,2.0,230.2,0.0,26.0,39.2%
65626.0,453689.18,Diversas,Geral,11.5,0.0,1.0,209.3,0.0,25.0,40.1%
39250.0,284327.0,Reforma,Geral,,0.0,0.0,176.2,1.0,27.0,
51182.0,423874.88,Diversas,Outros,1.75,0.0,0.0,280.3,0.0,46.0,42.9%
78186.0,460999.10000000003,Diversas,Professional,19.25,1.0,0.0,166.5,1.0,24.0,40.3%
134706.0,488860.32,Diversas,Outros,14.75,,1.0,238.1,3.0,28.0,45.2%
47100.0,421849.58,Diversas,Professional,14.25,0.0,0.0,308.3,0.0,18.0,27.7%
47100.0,254340.0,Diversas,Outros,5.8,8.0,0.0,262.0,4.0,30.0,
78500.0,445095.0,Diversas,Gerente,22.5,0.0,0.0,211.8,0.0,13.0,
62800.0,344536.5,Diversas,Professional,10.3,,1.0,119.0,2.0,30.0,
56834.0,373719.66000000003,Diversas,Outros,13.5,0.0,0.0,128.8,1.0,8.0,39.5%
34540.0,323237.88,Reforma,Professional,8.5,0.0,0.0,175.3,0.0,33.0,32.9%
47100.0,252456.0,Diversas,Professional,7.5,0.0,1.0,144.7,0.0,12.0,
60288.0,256506.6,Diversas,Outros,16.75,0.0,0.0,200.9,0.0,22.0,38.7%
34540.0,271880.04000000004,Reforma,Professional,20.0,0.0,0.0,243.6,0.0,10.0,26.2%
137218.0,211183.84,Reforma,Geral,,0.0,0.0,309.5,0.0,18.0,16.7%
27004.0,180465.22,Diversas,Gerente,4.0,0.0,0.0,191.3,0.0,20.0,27.8%
64998.0,303609.74,Diversas,Outros,,2.0,0.0,235.9,1.0,13.0,42.6%
83524.0,304806.08,Diversas,Outros,16.5,0.0,1.0,136.4,0.0,29.0,40.2%
52438.0,292889.78,Reforma,Outros,14.25,0.0,0.0,271.4,0.0,24.0,28.9%
71906.0,386477.48000000004,Diversas,Autônomo,3.5,0.0,0.0,208.3,2.0,25.0,33.1%
42390.0,342260.0,Reforma,Gerente,2.3,0.0,1.0,240.5,3.0,55.0,
62172.0,382392.34,Reforma,Gerente,4.25,0.0,1.0,304.2,1.0,20.0,41.5%
50868.0,140879.24000000002,Diversas,Gerente,16.0,0.0,0.0,116.4,1.0,17.0,22.1%
46158.0,509945.42000000004,Diversas,Gerente,13.25,0.0,0.0,166.2,0.0,32.0,37.4%
42390.0,630219.98,Reforma,Geral,0.0,0.0,1.0,351.6,0.0,16.0,38.6%
38622.0,285601.84,Diversas,Outros,10.0,0.0,1.0,235.2,0.0,30.0,34.9%
83210.0,244536.92,Diversas,Outros,,2.0,1.0,100.7,2.0,28.0,29.9%
86036.0,282631.4,Diversas,Outros,6.0,1.0,0.0,148.0,3.0,30.0,43.2%
68766.0,234809.2,Diversas,Professional,10.0,0.0,1.0,193.6,1.0,43.0,40.5%
69394.0,211033.12,Diversas,Outros,8.25,0.0,1.0,62.8,2.0,18.0,35.8%
85722.0,293599.42,Diversas,Outros,22.5,0.0,1.0,170.2,0.0,19.0,27.2%
46786.0,179278.30000000002,Diversas,Professional,4.25,0.0,0.0,241.4,1.0,36.0,39.2%
37994.0,258692.04,Diversas,Outros,7.75,0.0,0.0,264.6,0.0,14.0,18.4%
37680.0,212892.0,Diversas,Professional,19.0,0.0,0.0,201.8,0.0,16.0,
31400.0,612274.88,Reforma,Geral,1.25,0.0,1.0,339.4,0.0,16.0,43.4%
196250.0,622781.3200000001,Diversas,Professional,10.5,0.0,0.0,325.4,1.0,26.0,36.1%
65626.0,109542.04000000001,Diversas,Outros,1.0,0.0,0.0,54.7,1.0,4.0,28.8%
20096.0,234796.64,Reforma,Gerente,3.5,0.0,1.0,128.0,0.0,23.0,29.8%
40506.0,244913.72,Diversas,Professional,20.5,0.0,2.0,410.1,0.0,12.0,24.8%
48670.0,278496.02,Diversas,Gerente,19.25,0.0,0.0,245.3,9.0,24.0,38.3%
78500.0,383080.0,Diversas,Professional,0.25,1.0,0.0,195.5,3.0,38.0,
51810.0,364240.0,Diversas,Gerente,10.75,1.0,,85.7,1.0,27.0,
97340.0,524380.0,Diversas,Professional,17.75,0.0,0.0,128.3,1.0,17.0,
44274.0,449936.88,Reforma,Professional,13.25,0.0,0.0,107.5,4.0,22.0,37.5%
48042.0,182091.74000000002,Diversas,Outros,4.75,0.0,0.0,124.7,1.0,16.0,39.6%
40820.0,182120.0,Diversas,Outros,18.25,3.0,2.0,69.8,4.0,7.0,
167990.0,809140.3200000001,Diversas,Professional,5.0,0.0,0.0,233.9,1.0,32.0,41.8%
49926.0,378413.96,Diversas,Geral,1.75,,3.0,266.2,1.0,29.0,41.8%
63428.0,308169.02,Diversas,Geral,1.5,0.0,0.0,158.3,0.0,22.0,37.1%
163908.0,254701.1,Reforma,Autônomo,10.25,0.0,0.0,175.9,1.0,21.0,26.0%
282286.0,279252.76,Diversas,Outros,15.0,0.0,0.0,221.0,0.0,16.0,33.6%
56206.0,426481.08,Reforma,Professional,6.75,0.0,1.0,91.5,5.0,5.0,
18840.0,296397.37980000005,Reforma,Outros,0.25,0.0,1.0,181.8,0.0,33.0,
63742.0,371223.36,Diversas,Outros,11.75,0.0,0.0,289.4,1.0,16.0,32.2%
64684.0,319673.98000000004,Reforma,Outros,3.75,0.0,0.0,220.0,0.0,13.0,29.3%
49612.0,380611.96,Diversas,Professional,2.5,0.0,0.0,136.0,0.0,22.0,43.9%
24178.0,141300.0,Diversas,Geral,10.75,0.0,0.0,209.0,1.0,23.0,
46158.0,280245.0,Diversas,Professional,4.25,0.0,0.0,88.9,0.0,28.0,
39250.0,179234.34,Reforma,Outros,22.25,0.0,1.0,130.6,0.0,22.0,38.1%
86978.0,156485.04,Diversas,Outros,24.75,0.0,0.0,121.5,0.0,10.0,21.8%
55264.0,323674.34,Diversas,Outros,1.75,0.0,0.0,146.1,0.0,18.0,38.3%
52752.0,191361.02000000002,Reforma,Outros,25.0,0.0,0.0,239.6,0.0,13.0,24.4%
49298.0,293502.08,Diversas,Gerente,19.75,0.0,0.0,246.7,10.0,25.0,31.2%
42704.0,185803.22,Reforma,Outros,7.0,2.0,0.0,363.7,1.0,23.0,14.3%
57462.0,205214.7,Diversas,Outros,16.25,1.0,0.0,289.9,0.0,19.0,28.4%
71906.0,272712.14,Reforma,Outros,25.0,0.0,0.0,268.3,0.0,7.0,24.4%
58404.0,220490.80000000002,Diversas,Professional,6.0,0.0,0.0,230.7,2.0,30.0,31.7%
82896.0,309647.96,Diversas,Geral,10.0,0.0,0.0,154.2,0.0,20.0,40.2%
83210.0,411622.60000000003,Diversas,Geral,0.5,0.0,0.0,315.5,0.0,23.0,37.8%
83838.0,341550.36,Diversas,Professional,11.25,0.0,0.0,292.8,1.0,33.0,41.0%
21352.0,234922.24000000002,Reforma,Gerente,2.75,0.0,2.0,128.3,0.0,23.0,28.1%
93258.0,249513.82,Diversas,Geral,0.75,0.0,0.0,163.1,3.0,19.0,40.3%
78500.0,757616.06,Diversas,Outros,9.75,0.0,0.0,104.9,2.0,27.0,
7850.0,139780.24000000002,Reforma,Autônomo,,0.0,0.0,210.7,0.0,12.0,
4082.0,214776.0,Reforma,Outros,7.75,0.0,2.0,123.5,0.0,14.0,
70022.0,285372.62,Diversas,Geral,2.75,0.0,0.0,163.4,1.0,22.0,34.2%
129368.0,650965.9600000001,Reforma,Professional,6.25,0.0,0.0,147.5,0.0,32.0,35.8%
44274.0,212769.54,Diversas,Gerente,26.5,0.0,0.0,278.0,1.0,16.0,36.6%
21980.0,156497.6,Diversas,Geral,1.1,0.0,0.0,140.5,0.0,13.0,
97340.0,325099.9,Diversas,Gerente,7.5,0.0,1.0,118.5,1.0,29.0,44.1%
94200.0,360302.44,Reforma,Outros,6.5,,,117.3,9.0,20.0,44.3%
95770.0,323690.04000000004,Diversas,Geral,3.5,0.0,0.0,168.0,2.0,22.0,37.8%
29830.0,197820.0,Diversas,Outros,1.5,0.0,0.0,93.1,8.0,22.0,
90746.0,155508.5,Diversas,Outros,36.5,0.0,0.0,290.3,0.0,24.0,40.6%
51496.0,233763.58000000002,Diversas,Geral,3.25,2.0,3.0,211.0,1.0,50.0,42.0%
37994.0,228507.22,Diversas,Outros,0.75,0.0,0.0,273.1,0.0,20.0,31.5%
33598.0,215432.26,Diversas,Outros,2.75,0.0,0.0,47.9,1.0,17.0,26.4%
102050.0,533426.34,Diversas,Professional,16.75,0.0,0.0,132.1,1.0,17.0,29.9%
81326.0,271512.66000000003,Diversas,Geral,1.5,0.0,1.0,97.0,0.0,24.0,32.1%
40192.0,205076.54,Diversas,Outros,0.75,1.0,0.0,261.7,0.0,21.0,31.5%
167048.0,812248.92,Diversas,Professional,5.0,0.0,0.0,229.8,2.0,33.0,38.9%
31400.0,345400.0,Diversas,Outros,16.0,1.0,3.0,125.0,2.0,22.0,
133764.0,208762.9,Diversas,Outros,17.0,0.0,0.0,206.4,0.0,32.0,43.2%
46786.0,99007.34000000001,Diversas,Geral,7.25,0.0,0.0,92.5,0.0,16.0,22.6%
68452.0,309481.54000000004,Diversas,Gerente,5.5,0.0,0.0,74.6,7.0,25.0,38.1%
48670.0,563626.86,Diversas,Professional,8.25,,0.0,198.1,4.0,27.0,41.7%
38936.0,205095.38,Reforma,Outros,,0.0,0.0,351.7,0.0,6.0,33.7%
70964.0,587180.0,Diversas,Gerente,0.35,0.0,0.0,255.9,0.0,27.0,
73790.0,283243.7,Reforma,Outros,9.75,0.0,0.0,172.0,0.0,16.0,38.7%
15072.0,277393.88,Reforma,Professional,7.0,0.0,0.0,277.0,0.0,11.0,43.7%
47728.0,208923.04,Diversas,Comissionado,2.25,0.0,0.0,325.7,0.0,5.0,42.3%
102364.0,125600.0,Diversas,Gerente,7.5,0.0,0.0,48.5,0.0,7.0,
34540.0,268485.7,Reforma,Professional,19.5,0.0,0.0,242.0,0.0,10.0,24.4%
50240.0,280088.0,Diversas,Outros,2.4,0.0,0.0,179.0,1.0,29.0,
26062.0,157018.84,Diversas,Outros,16.0,0.0,0.0,92.9,0.0,12.0,31.4%
145382.0,561504.22,Diversas,Autônomo,11.0,0.0,0.0,191.0,0.0,3.0,39.9%
65626.0,331345.36,Diversas,Geral,2.25,0.0,3.0,180.9,0.0,46.0,35.2%
31400.0,146324.0,Reforma,Professional,9.5,0.0,0.0,167.2,2.0,9.0,
69080.0,303393.08,Reforma,Professional,17.0,0.0,0.0,640.9,1.0,24.0,19.5%
85722.0,373154.46,Diversas,Outros,5.5,0.0,0.0,101.6,1.0,32.0,43.3%
31400.0,170502.0,Reforma,Outros,0.55,0.0,1.0,93.5,0.0,6.0,
281972.0,288443.54000000004,Diversas,Outros,14.0,0.0,0.0,216.7,0.0,16.0,32.3%
76930.0,301628.4,Diversas,Professional,8.0,0.0,1.0,144.7,3.0,23.0,36.0%
94200.0,157000.0,Reforma,Geral,4.0,0.0,1.0,119.8,1.0,15.0,
27632.0,292076.52,Diversas,Gerente,7.25,0.0,0.0,111.8,0.0,24.0,27.3%
40506.0,563695.9400000001,Reforma,Geral,6.0,0.0,0.0,188.9,0.0,55.0,36.2%
33284.0,181134.04,Diversas,Geral,0.5,0.0,0.0,171.4,0.0,20.0,36.8%
59660.0,251200.0,Diversas,Outros,12.0,0.0,0.0,98.1,1.0,10.0,
33598.0,568497.0,Reforma,Geral,6.0,0.0,0.0,192.7,1.0,53.0,33.7%
51496.0,278160.04000000004,Reforma,Outros,,0.0,0.0,300.0,0.0,20.0,30.2%
60602.0,239079.6,Diversas,Gerente,9.0,2.0,0.0,79.9,3.0,28.0,37.0%
74418.0,247469.68000000002,Diversas,Comissionado,4.5,0.0,0.0,414.1,0.0,23.0,24.6%
72534.0,318684.88,Diversas,Gerente,1.0,,,231.5,5.0,24.0,41.9%
24492.0,180550.0,Diversas,Outros,11.0,0.0,0.0,97.9,0.0,22.0,
70964.0,352066.22000000003,Diversas,Outros,24.5,0.0,0.0,253.0,1.0,26.0,43.1%
78500.0,423900.0,Diversas,Autônomo,3.0,0.0,0.0,303.4,4.0,46.0,
73476.0,216524.98,Diversas,Geral,6.25,0.0,0.0,175.4,1.0,27.0,33.5%
22608.0,210380.0,Diversas,Outros,24.5,0.0,0.0,144.5,1.0,14.0,
33284.0,236369.78,Diversas,Geral,5.0,0.0,0.0,100.1,2.0,15.0,25.2%
17270.0,204269.56,Reforma,Geral,20.0,0.0,0.0,190.8,0.0,19.0,20.7%
29830.0,197710.1,Diversas,Outros,15.25,0.0,4.0,225.7,0.0,36.0,27.1%
84152.0,235339.86000000002,Diversas,Gerente,14.5,0.0,0.0,86.2,5.0,15.0,35.2%
37052.0,186877.1,Diversas,Geral,23.0,0.0,0.0,233.8,0.0,27.0,23.7%
15700.0,84180.26000000001,Reforma,Geral,13.75,3.0,6.0,229.5,0.0,25.0,
54636.0,277795.8,Reforma,Professional,4.5,0.0,0.0,126.0,0.0,12.0,26.6%
101736.0,333973.54000000004,Diversas,Geral,3.75,0.0,0.0,174.4,2.0,23.0,34.5%
28888.0,276894.62,Diversas,Gerente,8.0,0.0,0.0,107.8,0.0,23.0,31.0%
56520.0,67510.0,Reforma,Geral,5.75,3.0,0.0,112.2,0.0,33.0,
47100.0,348461.5,Diversas,Outros,20.0,0.0,0.0,283.6,1.0,17.0,
20724.0,397637.04000000004,Reforma,Outros,11.0,,,426.1,2.0,49.0,43.0%
64370.0,325134.44,Diversas,Outros,5.75,9.0,0.0,41.7,5.0,16.0,35.1%
77872.0,334607.82,Diversas,Gerente,8.75,0.0,0.0,304.8,2.0,28.0,32.0%
84466.0,477182.66000000003,Diversas,Geral,4.25,,,296.3,1.0,35.0,41.4%
24178.0,285953.52,Reforma,Outros,20.0,0.0,0.0,181.8,0.0,28.0,25.2%
35482.0,250625.38,Diversas,Geral,6.0,0.0,0.0,99.7,1.0,14.0,26.5%
78500.0,591890.0,Diversas,Outros,1.45,0.0,11.0,195.8,1.0,14.0,
57462.0,189970.0,Diversas,Geral,13.5,0.0,2.0,120.1,1.0,22.0,
87920.0,370777.48000000004,Diversas,Outros,7.25,0.0,0.0,82.3,1.0,32.0,39.8%
22294.0,222842.66,Diversas,Outros,0.25,0.0,0.0,68.4,7.0,22.0,27.8%
40192.0,390930.0,Diversas,Comissionado,7.0,1.0,0.0,204.9,2.0,38.0,
18840.0,87135.0,Reforma,Gerente,6.25,0.0,3.0,122.1,0.0,8.0,
47100.0,229848.0,Diversas,Outros,6.0,0.0,0.0,173.3,0.0,17.0,
146638.0,254697.96000000002,Reforma,Geral,10.75,0.0,0.0,297.7,0.0,12.0,35.4%
77558.0,352220.08,Diversas,Gerente,9.75,0.0,1.0,309.2,2.0,27.0,32.1%
54322.0,200526.68000000002,Diversas,Outros,16.0,0.0,0.0,126.2,1.0,17.0,39.9%
80384.0,396861.46,Diversas,Gerente,25.25,0.0,2.0,309.7,2.0,36.0,36.8%
34226.0,209409.74000000002,Reforma,Outros,,0.0,0.0,352.7,0.0,7.0,33.3%
105190.0,132909.92,Diversas,Gerente,5.5,0.0,0.0,40.8,0.0,6.0,36.2%
50554.0,294393.84,Diversas,Geral,31.25,0.0,0.0,212.9,0.0,23.0,31.6%
50240.0,264149.36,Diversas,Outros,10.25,0.0,0.0,83.8,3.0,12.0,30.9%
25120.0,301440.0,Diversas,Gerente,2.75,0.0,0.0,74.1,2.0,23.0,
48670.0,197703.82,Diversas,Professional,6.5,0.0,0.0,263.4,0.0,16.0,24.3%
30144.0,189216.4,Diversas,Outros,15.75,0.0,3.0,222.2,0.0,38.0,25.4%
87292.0,388097.72000000003,Diversas,Professional,1.25,0.0,0.0,193.2,2.0,36.0,32.9%
58404.0,332362.72000000003,Reforma,Gerente,9.0,0.0,4.0,188.1,1.0,14.0,27.6%
109272.0,598889.06,Diversas,Professional,21.0,0.0,0.0,199.2,0.0,21.0,35.6%
55578.0,366337.52,Diversas,Outros,20.75,0.0,0.0,285.2,0.0,16.0,26.2%
31400.0,170018.44,Diversas,Outros,3.5,0.0,0.0,146.2,0.0,18.0,30.5%
21038.0,133434.30000000002,Diversas,Outros,2.0,0.0,2.0,174.5,3.0,27.0,40.4%
66568.0,298818.10000000003,Diversas,Professional,2.75,0.0,0.0,108.7,0.0,19.0,35.2%
42076.0,105704.96,Diversas,Outros,13.25,,,109.4,2.0,8.0,32.6%
57148.0,94821.72,Diversas,Outros,,0.0,0.0,91.2,1.0,19.0,40.2%
25434.0,123813.34000000001,Diversas,Outros,0.0,0.0,1.0,84.4,1.0,12.0,22.3%
103620.0,478215.72000000003,Diversas,Outros,15.25,0.0,0.0,230.2,0.0,41.0,40.3%
62800.0,402051.88,Reforma,Outros,0.5,0.0,0.0,315.8,3.0,20.0,
53066.0,431209.92000000004,Diversas,Outros,9.0,0.0,0.0,361.7,0.0,10.0,40.9%
48356.0,205861.54,Diversas,Gerente,25.5,0.0,0.0,284.5,0.0,16.0,40.1%
89804.0,238304.02000000002,Diversas,Gerente,12.75,1.0,0.0,87.2,8.0,15.0,34.0%
18212.0,272818.9,Diversas,Gerente,19.75,0.0,1.0,309.3,1.0,24.0,38.0%
41762.0,245353.32,Diversas,Outros,4.0,0.0,0.0,181.0,1.0,16.0,34.8%
53380.0,433357.68,Diversas,Geral,3.0,,,121.9,2.0,15.0,35.0%
64370.0,208543.1,Diversas,Geral,4.0,0.0,0.0,173.8,2.0,26.0,31.6%
39564.0,295901.04000000004,Diversas,Outros,11.0,0.0,0.0,167.2,5.0,20.0,39.5%
157628.0,321108.96,Reforma,Autônomo,9.5,0.0,0.0,213.0,3.0,35.0,37.7%
68452.0,189630.88,Diversas,Outros,,0.0,1.0,303.2,0.0,18.0,39.4%
42704.0,353824.62,Diversas,Outros,11.5,0.0,0.0,211.3,3.0,15.0,38.7%
104876.0,266900.0,Reforma,Autônomo,2.25,0.0,7.0,241.5,3.0,27.0,
57148.0,498151.58,Reforma,Professional,4.25,0.0,1.0,97.3,0.0,16.0,33.7%
161710.0,282609.42,Reforma,Outros,,0.0,0.0,349.4,0.0,7.0,23.3%
37680.0,372875.0,Reforma,Gerente,3.25,0.0,3.0,155.9,0.0,25.0,
15700.0,109586.0,Reforma,Outros,10.5,0.0,0.0,67.2,1.0,5.0,
43018.0,299499.48000000004,Reforma,Geral,,0.0,0.0,173.8,1.0,24.0,44.0%
105818.0,247724.02000000002,Diversas,Outros,,,,305.6,0.0,16.0,39.8%
51810.0,526298.54,Diversas,Geral,5.0,0.0,0.0,138.7,1.0,20.0,28.4%
37366.0,152522.36000000002,Diversas,Geral,13.75,0.0,0.0,133.9,0.0,4.0,36.6%
19468.0,264915.52,Diversas,Comissionado,4.5,0.0,0.0,123.7,0.0,28.0,30.6%
43646.0,303694.52,Diversas,Professional,8.25,2.0,0.0,186.6,0.0,30.0,24.4%
53380.0,189307.46000000002,Reforma,Professional,6.25,0.0,0.0,191.1,0.0,13.0,30.1%
27004.0,222399.92,Reforma,Outros,5.75,0.0,0.0,90.2,3.0,19.0,42.8%
73476.0,207842.88,Diversas,Outros,26.5,0.0,0.0,287.5,2.0,30.0,34.9%
39878.0,575386.16,Diversas,Professional,7.5,,1.0,211.6,4.0,24.0,45.8%
83210.0,141300.0,Diversas,Outros,0.0,0.0,0.0,197.2,1.0,7.0,
85408.0,423472.96,Diversas,Geral,10.0,0.0,1.0,153.2,0.0,28.0,39.9%
86036.0,460072.80000000005,Reforma,Geral,16.75,1.0,1.0,286.5,2.0,13.0,35.6%
80698.0,451494.32,Diversas,Gerente,23.75,0.0,0.0,221.8,0.0,13.0,44.4%
60288.0,189034.28,Diversas,Professional,18.5,0.0,0.0,171.8,1.0,20.0,33.6%
34854.0,276671.68,Diversas,Professional,10.5,0.0,1.0,182.1,1.0,12.0,40.7%
44588.0,403982.98000000004,Reforma,Professional,8.75,0.0,0.0,180.8,3.0,33.0,28.5%
68138.0,163405.6,Diversas,Outros,26.75,0.0,2.0,202.1,0.0,26.0,29.1%
18212.0,129113.66,Reforma,Outros,2.25,0.0,0.0,263.5,0.0,24.0,43.2%
10362.0,422414.78,Reforma,Comissionado,9.5,1.0,0.0,141.9,0.0,35.0,
42076.0,257304.16,Diversas,Outros,1.25,0.0,0.0,126.7,3.0,9.0,36.2%
38936.0,460992.82,Diversas,Professional,1.0,0.0,0.0,291.2,0.0,44.0,31.1%
43960.0,319071.10000000003,Reforma,Professional,5.5,0.0,0.0,118.5,0.0,27.0,29.3%
75988.0,380913.4,Reforma,Gerente,9.25,0.0,0.0,118.8,1.0,24.0,32.5%
41762.0,571523.9600000001,Diversas,Professional,7.75,,0.0,200.8,3.0,24.0,42.0%
62800.0,295160.0,Diversas,Gerente,9.25,0.0,0.0,271.4,2.0,14.0,
17584.0,125307.98000000001,Reforma,Professional,11.75,0.0,0.0,182.8,0.0,13.0,19.6%
26376.0,175840.0,Diversas,Outros,0.25,1.0,5.0,316.9,4.0,42.0,
53066.0,657402.9600000001,Diversas,Outros,4.5,0.0,0.0,222.3,0.0,16.0,28.9%
70022.0,330616.88,Diversas,Geral,8.75,,0.0,98.5,2.0,17.0,36.8%
65312.0,602999.3200000001,Diversas,Professional,11.0,,,117.0,0.0,22.0,30.9%
69708.0,342391.88,Reforma,Outros,4.5,0.0,0.0,206.4,0.0,12.0,29.5%
64684.0,434161.52,Diversas,Outros,12.5,0.0,0.0,114.3,3.0,15.0,43.2%
76616.0,302925.22000000003,Diversas,Outros,15.5,0.0,0.0,83.1,1.0,17.0,35.4%
68452.0,187571.04,Diversas,Outros,,0.0,0.0,307.2,0.0,18.0,37.7%
82582.0,400431.64,Diversas,Professional,0.25,0.0,0.0,198.3,2.0,36.0,34.0%
80384.0,775658.5,Diversas,Outros,8.75,0.0,0.0,106.4,1.0,25.0,41.7%
64370.0,204112.56,Diversas,Outros,1.75,0.0,0.0,123.0,0.0,17.0,21.5%
46158.0,283780.64,Reforma,Outros,14.0,0.0,1.0,275.3,0.0,25.0,27.8%
42704.0,361674.62,Reforma,Professional,11.0,0.0,2.0,186.9,0.0,29.0,33.5%
25434.0,206816.1,Diversas,Geral,5.0,0.0,0.0,101.4,2.0,11.0,37.9%
40820.0,334253.0,Reforma,Professional,6.5,0.0,0.0,110.1,0.0,27.0,24.9%
40820.0,499260.0,Diversas,Professional,9.25,2.0,6.0,108.5,8.0,37.0,
63114.0,92353.68000000001,Reforma,Outros,3.75,1.0,0.0,65.0,2.0,21.0,56.1%
53694.0,231380.32,Diversas,Outros,5.0,,,97.5,0.0,9.0,37.9%
83838.0,237387.14,Diversas,Gerente,14.25,1.0,0.0,100.5,5.0,15.0,32.2%
74104.0,262689.26,Diversas,Gerente,5.75,0.0,0.0,269.3,2.0,26.0,30.2%
68138.0,307720.0,Diversas,Gerente,2.5,,,233.2,5.0,26.0,
78814.0,471540.08,Diversas,Geral,4.75,,,281.7,1.0,37.0,45.0%
37994.0,354832.56,Diversas,Outros,13.25,0.0,0.0,205.1,2.0,15.0,39.7%
63742.0,693447.02,Reforma,Professional,11.75,0.0,0.0,218.6,0.0,25.0,39.6%
57776.0,346078.24,Reforma,Outros,1.0,0.0,0.0,379.3,3.0,32.0,49.8%
49298.0,413569.4,Diversas,Gerente,5.25,,,238.9,2.0,41.0,38.9%
99852.0,567555.0,Diversas,Gerente,14.25,0.0,0.0,170.1,2.0,30.0,43.6%
42704.0,238683.96000000002,Reforma,Geral,12.0,0.0,0.0,248.2,1.0,32.0,42.4%
56834.0,320697.62,Reforma,Outros,0.25,0.0,3.0,54.5,1.0,9.0,41.6%
55578.0,175199.44,Diversas,Geral,1.25,0.0,0.0,87.2,2.0,8.0,38.2%
59346.0,639734.18,Reforma,Professional,14.75,0.0,0.0,208.6,0.0,22.0,36.3%
35482.0,615829.36,Reforma,Geral,0.75,0.0,1.0,334.6,0.0,15.0,42.1%
17270.0,152296.28,Reforma,Gerente,9.0,0.0,2.0,50.4,0.0,10.0,33.1%
85722.0,272225.44,Diversas,Geral,0.5,0.0,0.0,98.6,0.0,22.0,34.5%
25434.0,224196.0,Diversas,Geral,6.25,0.0,0.0,90.6,2.0,15.0,
110214.0,416916.64,Diversas,Gerente,30.0,0.0,0.0,334.3,0.0,20.0,38.3%
65312.0,308310.32,Diversas,Gerente,4.5,0.0,0.0,53.1,8.0,24.0,40.1%
42076.0,216791.88,Diversas,Outros,0.5,0.0,0.0,215.9,0.0,9.0,35.3%
158256.0,200244.08000000002,Diversas,Geral,12.75,0.0,1.0,100.9,2.0,25.0,39.4%
163280.0,267835.72000000003,Reforma,Autônomo,10.25,0.0,0.0,179.7,1.0,19.0,24.5%
54322.0,288383.88,Diversas,Outros,0.75,0.0,6.0,144.3,1.0,31.0,47.9%
13188.0,157706.5,Reforma,Outros,2.0,1.0,0.0,94.9,1.0,5.0,
24178.0,220227.04,Diversas,Gerente,7.0,,4.0,122.1,1.0,11.0,36.1%
59032.0,190252.6,Reforma,Professional,8.5,0.0,0.0,201.7,0.0,13.0,29.3%
79128.0,399555.58,Diversas,Geral,8.25,0.0,0.0,168.7,0.0,28.0,40.0%
62172.0,261078.44,Diversas,Outros,11.0,0.0,0.0,87.7,0.0,10.0,7.9%
32656.0,241048.38,Diversas,Geral,11.0,0.0,0.0,246.9,4.0,35.0,39.4%
60916.0,259992.0,Diversas,Outros,18.25,0.0,0.0,208.8,1.0,23.0,
30458.0,171243.04,Diversas,Geral,0.5,0.0,0.0,158.3,0.0,13.0,69.3%
114924.0,1609721.0,Diversas,Professional,4.0,0.0,0.0,199.1,0.0,22.0,41.5%
82582.0,384747.34,Diversas,Professional,10.75,0.0,1.0,130.1,0.0,18.0,26.8%
40192.0,298321.98000000004,Diversas,Gerente,6.75,0.0,0.0,143.0,2.0,25.0,41.2%
87606.0,124356.56,Diversas,Comissionado,10.25,3.0,1.0,119.9,7.0,21.0,50.1%
12874.0,204100.0,Reforma,Outros,8.0,1.0,2.0,65.0,2.0,15.0,
125600.0,405060.0,Diversas,Comissionado,30.75,0.0,0.0,288.8,2.0,33.0,
79442.0,159160.32,Diversas,Outros,24.75,0.0,0.0,127.5,0.0,11.0,25.2%
